frequency,rebalance_date,next_rebalance,ic_pearson,ic_spearman,n_stocks
weekly,1976-03-05,1976-03-12,0.05201855202755993,0.09135487809371269,1474
weekly,1976-03-12,1976-03-19,0.0535794035791192,0.11595374999683962,1460
weekly,1976-03-19,1976-03-26,0.09678232087325946,0.14442707711051597,1427
weekly,1976-03-26,1976-04-02,-0.02683203852577196,0.017517192671131176,1419
weekly,1976-04-02,1976-04-09,0.11307050609309108,0.12327058240516979,1392
weekly,1976-04-09,1976-04-15,0.09813490894868415,0.14919389766013433,1394
weekly,1976-04-15,1976-04-23,-0.06037035678116799,-0.029401091639353012,1372
weekly,1976-04-23,1976-04-30,-0.019529549813975863,0.011558923391058734,1392
weekly,1976-04-30,1976-05-07,0.11394279290153625,0.14461942862968968,1418
weekly,1976-05-07,1976-05-14,-0.0409561282285003,-0.004960491727840456,1425
weekly,1976-05-14,1976-05-21,0.023911671333964577,0.04428295745938482,1440
weekly,1976-05-21,1976-05-28,0.09290386042736329,0.11871838850955806,1438
weekly,1976-05-28,1976-06-04,-0.01064571847598954,0.027132715935501796,1428
weekly,1976-06-04,1976-06-11,0.11687812755194957,0.1884565529769975,1408
weekly,1976-06-11,1976-06-18,0.012388901764803352,0.044309258814615976,1432
weekly,1976-06-18,1976-06-25,-0.011429813660492016,0.05305893558194922,1473
weekly,1976-06-25,1976-07-02,-0.06802371454515473,-0.021630687301889197,1456
weekly,1976-07-02,1976-07-09,-0.05811859698079762,-0.03342038656248396,1434
weekly,1976-07-09,1976-07-16,-0.061537755264775104,-0.020276893170727478,1465
weekly,1976-07-16,1976-07-23,0.048300761545512244,0.06737431495559851,1446
weekly,1976-07-23,1976-07-30,0.03466155354329222,0.06904761775172705,1418
weekly,1976-07-30,1976-08-06,0.03505072954068304,0.06532657616906498,1421
weekly,1976-08-06,1976-08-13,0.10409512229180395,0.12947638348829624,1417
weekly,1976-08-13,1976-08-20,0.02709805561845004,0.03877197977030271,1420
weekly,1976-08-20,1976-08-27,0.020064019470011532,0.07985474028517732,1427
weekly,1976-08-27,1976-09-03,0.017136712391368988,0.07212988264193944,1412
weekly,1976-09-03,1976-09-10,-0.03480818984190997,0.030633537169473538,1244
weekly,1976-09-10,1976-09-17,0.06282745074384627,0.10717432587472173,1240
weekly,1976-09-17,1976-09-24,-0.0636295392423677,-0.013038120168658695,1254
weekly,1976-09-24,1976-10-01,0.022314639906646252,0.06335383984467097,1232
weekly,1976-10-01,1976-10-08,0.032316541715154704,0.04610554090149318,1384
weekly,1976-10-08,1976-10-15,-0.0038821441579682432,0.022050085054863014,1386
weekly,1976-10-15,1976-10-22,-0.08354220921361145,-0.04328570279189492,1349
weekly,1976-10-22,1976-10-29,0.054243741334314664,0.10798132009295447,1379
weekly,1976-10-29,1976-11-05,-0.14659156453032388,-0.12478638543346432,1397
weekly,1976-11-05,1976-11-12,0.025214359483387155,0.04915316134542756,1391
weekly,1976-11-12,1976-11-19,0.001489219585398846,0.049943086642439,1399
weekly,1976-11-19,1976-11-26,-0.02306467817321984,0.010859253054638524,1418
weekly,1976-11-26,1976-12-03,-0.14031428318325193,-0.10709650645688923,1389
weekly,1976-12-03,1976-12-10,-0.13122043970373068,-0.08299028080655746,1419
weekly,1976-12-10,1976-12-17,-0.029464363029877327,-0.0037899630609994875,1447
weekly,1976-12-17,1976-12-23,0.019003124068666014,0.06291587429037519,1435
weekly,1976-12-23,1976-12-31,-0.13078721184869427,-0.08778490970076004,1451
weekly,1976-12-31,1977-01-07,-0.30847325960595995,-0.3225569122918466,1467
weekly,1977-01-07,1977-01-14,-0.09932689425032779,-0.07741111789134628,1462
weekly,1977-01-14,1977-01-21,-0.16190292141644466,-0.1265444901747138,1492
weekly,1977-01-21,1977-01-28,-0.12142966003345945,-0.09378932555795495,1482
weekly,1977-01-28,1977-02-04,-0.04272653773854216,0.02229989606397306,1457
weekly,1977-02-04,1977-02-11,-0.08443673429352148,-0.06903091897375259,1442
weekly,1977-02-11,1977-02-18,0.0059185497177194875,0.04290377850394626,1423
weekly,1977-02-18,1977-02-25,0.04860560081110584,0.08686751769576072,1414
weekly,1977-02-25,1977-03-04,0.05332284709693376,0.09751600854759174,1433
weekly,1977-03-04,1977-03-11,-0.11358721318122739,-0.07020330042982387,1451
weekly,1977-03-11,1977-03-18,-0.01754503898882746,0.033521382065402616,1455
weekly,1977-03-18,1977-03-25,-0.1518204196464619,-0.1323519960009811,1473
weekly,1977-03-25,1977-04-01,0.015485896040451353,0.06105539690533163,1459
weekly,1977-04-01,1977-04-07,0.02186353126676604,0.07619111134041283,1468
weekly,1977-04-07,1977-04-15,0.00304221074666005,0.05372489780069144,1403
weekly,1977-04-15,1977-04-22,-0.13846355201585234,-0.12686664136780415,1433
weekly,1977-04-22,1977-04-29,-0.024876855888476747,0.029584147689168384,1426
weekly,1977-04-29,1977-05-06,-0.0250333667563648,0.028545570689057068,1424
weekly,1977-05-06,1977-05-13,-0.08560211003986393,-0.028860396914367842,1472
weekly,1977-05-13,1977-05-20,-0.018734317413758847,0.012731773054801585,1476
weekly,1977-05-20,1977-05-27,-0.02428126758357744,0.006870746039958496,1474
weekly,1977-05-27,1977-06-03,0.0282472469706023,0.11027835622947439,1445
weekly,1977-06-03,1977-06-10,-0.03525977502826119,0.025075307977380883,1451
weekly,1977-06-10,1977-06-17,-0.0036455331029820594,0.05810508634488787,1462
weekly,1977-06-17,1977-06-24,-0.1225520561224038,-0.08335654759321783,1474
weekly,1977-06-24,1977-07-01,-0.19502190013803875,-0.1566916260387549,1483
weekly,1977-07-01,1977-07-08,-0.10612615556043076,-0.0715626187844516,1487
weekly,1977-07-08,1977-07-15,-0.009450399338223352,-0.004853027392068701,1498
weekly,1977-07-15,1977-07-22,-0.025914159292405817,0.01404862650016038,1502
weekly,1977-07-22,1977-07-29,0.03650612821017029,0.06959192966412499,1492
weekly,1977-07-29,1977-08-05,-0.032613737403792545,0.007274050916463937,1494
weekly,1977-08-05,1977-08-12,0.03375982802330862,0.06775736416048016,1468
weekly,1977-08-12,1977-08-19,-0.015950608330294214,0.010764798477156863,1449
weekly,1977-08-19,1977-08-26,-0.032726423523149674,-0.027091689889563998,1449
weekly,1977-08-26,1977-09-02,-0.0185002577788109,0.034977868139522195,1448
weekly,1977-09-02,1977-09-09,-0.1310997039665158,-0.10703933430230901,1434
weekly,1977-09-09,1977-09-16,-0.018484135720955815,0.025815701877104243,1447
weekly,1977-09-16,1977-09-23,-0.047016102538013284,-0.03107601479329629,1448
weekly,1977-09-23,1977-09-30,0.01418646464928687,0.10513288035023177,1458
weekly,1977-09-30,1977-10-07,-0.0786487444203439,-0.054840122843425335,1460
weekly,1977-10-07,1977-10-14,-0.03038659862940513,-0.05320779489955816,1451
weekly,1977-10-14,1977-10-21,-0.042800877584644924,-0.021402620942571206,1457
weekly,1977-10-21,1977-10-28,0.027359698874013374,0.05939471710729646,1450
weekly,1977-10-28,1977-11-04,-0.06711482107343358,-0.051403784264215456,1440
weekly,1977-11-04,1977-11-11,-0.03989286352190458,0.01142894339325894,1441
weekly,1977-11-11,1977-11-18,-0.17931972107095295,-0.1429286362141311,1475
weekly,1977-11-18,1977-11-25,-0.064459467461283,0.0030769616234966844,1477
weekly,1977-11-25,1977-12-02,-0.178524725698523,-0.14578273364844507,1469
weekly,1977-12-02,1977-12-09,-0.016269813765868047,0.01637102849545877,1482
weekly,1977-12-09,1977-12-16,-0.06917707482122457,-0.021910420674982164,1470
weekly,1977-12-16,1977-12-23,0.04697772443182208,0.10440242826878177,1473
weekly,1977-12-23,1977-12-30,0.040866390357552754,0.0791457355596051,1466
weekly,1977-12-30,1978-01-06,-0.07902563578550485,-0.07808092834367543,1469
weekly,1978-01-06,1978-01-13,-0.07714857006970871,-0.0628214951553062,1458
weekly,1978-01-13,1978-01-20,-0.11078434005972211,-0.05979351225265299,1428
weekly,1978-01-20,1978-01-27,-0.1271915808367425,-0.12569905973355916,1329
weekly,1978-01-27,1978-02-03,-0.11083881698819499,-0.042963732517856165,1409
weekly,1978-02-03,1978-02-10,-0.13384267298108046,-0.07897838598474173,1436
weekly,1978-02-10,1978-02-17,-0.13777620313219185,-0.15506894511763006,1436
weekly,1978-02-17,1978-02-24,-0.053037574115478554,-0.02051305963054429,1370
weekly,1978-02-24,1978-03-03,-0.05679636453287943,-0.019757469813275075,1384
weekly,1978-03-03,1978-03-10,-0.058783238999225475,0.024134725537676805,1379
weekly,1978-03-10,1978-03-17,-0.11397745766014025,-0.047347250791911995,1397
weekly,1978-03-17,1978-03-23,-0.13918493188361833,-0.12332986218281498,1465
weekly,1978-03-23,1978-03-31,-0.13346893172656196,-0.10067313480002009,1451
weekly,1978-03-31,1978-04-07,-0.06157420746115992,-0.0023291166158566756,1471
weekly,1978-04-07,1978-04-14,0.011461526457703429,0.06537338374300251,1473
weekly,1978-04-14,1978-04-21,0.03113192935580599,0.07072942868587499,1493
weekly,1978-04-21,1978-04-28,0.005968653253072645,0.05199963407568354,1486
weekly,1978-04-28,1978-05-05,-0.1506938218381144,-0.10176436254669868,1493
weekly,1978-05-05,1978-05-12,-0.07680723807045042,-0.013617841852938394,1502
weekly,1978-05-12,1978-05-19,-0.122260687408007,-0.07373625592822579,1511
weekly,1978-05-19,1978-05-26,-0.051971830553930204,0.0026069557813289744,1499
weekly,1978-05-26,1978-06-02,-0.000840090723594123,0.06710227203702168,1493
weekly,1978-06-02,1978-06-09,-0.09326535516930376,-0.02284009544565065,1488
weekly,1978-06-09,1978-06-16,-0.11452720593673162,-0.10736171111583229,1494
weekly,1978-06-16,1978-06-23,0.08872807344416454,0.16894162845816302,1488
weekly,1978-06-23,1978-06-30,0.07804772395283431,0.1352417829270496,1485
weekly,1978-06-30,1978-07-07,0.017151136323961164,0.0633032888173009,1460
weekly,1978-07-07,1978-07-14,-0.025899238643439827,0.0445959975089342,1445
weekly,1978-07-14,1978-07-21,-0.07784111503507674,-0.024926970970494466,1469
weekly,1978-07-21,1978-07-28,0.05050821658260157,0.10266009330838831,1463
weekly,1978-07-28,1978-08-04,0.1288086062304748,0.16614112049386817,1460
weekly,1978-08-04,1978-08-11,-0.17383997239965973,-0.1438056709969163,1460
weekly,1978-08-11,1978-08-18,-0.12878798006170972,-0.08116961244006105,1475
weekly,1978-08-18,1978-08-25,-0.1643528159928365,-0.10594869752152165,1486
weekly,1978-08-25,1978-09-01,-0.10528652444919823,-0.040767950771887676,1502
weekly,1978-09-01,1978-09-08,-0.027819600708210036,0.01576646468405652,1487
weekly,1978-09-08,1978-09-15,-0.04941597369578389,-0.008465091016101252,1490
weekly,1978-09-15,1978-09-22,0.14535158386633956,0.1719897611822017,1486
weekly,1978-09-22,1978-09-29,-0.01160898622564973,0.026409848370028566,1466
weekly,1978-09-29,1978-10-06,0.0007949750688287609,0.020067731929698247,1460
weekly,1978-10-06,1978-10-13,0.011950480591348749,0.0803735129227909,1465
weekly,1978-10-13,1978-10-20,0.40697716006720697,0.4234171150564828,1470
weekly,1978-10-20,1978-10-27,0.28018500788134826,0.29772720112418954,1469
weekly,1978-10-27,1978-11-03,-0.05210962186097995,-0.01115970768292943,1436
weekly,1978-11-03,1978-11-10,0.04424603927639174,0.08477258404736736,1442
weekly,1978-11-10,1978-11-17,0.11407151700640701,0.15791189668813282,1427
weekly,1978-11-17,1978-11-24,-0.19966426197941156,-0.1825863738398427,1427
weekly,1978-11-24,1978-12-01,-0.09214783282919355,-0.042055958299894565,1402
weekly,1978-12-01,1978-12-08,-0.0046025381971119775,0.009486812163956002,1428
weekly,1978-12-08,1978-12-15,0.04671573993667004,0.0672630449248317,1427
weekly,1978-12-15,1978-12-22,0.03331408829295454,0.07765454754943406,1428
weekly,1978-12-22,1978-12-29,-0.023185267267185318,0.029201139330299556,1436
weekly,1978-12-29,1979-01-05,-0.2991940070171469,-0.2852735826567503,1438
weekly,1979-01-05,1979-01-12,-0.07361568989771064,-0.040309484979266834,1455
weekly,1979-01-12,1979-01-19,-0.06549083621083356,-0.01569496198262991,1449
weekly,1979-01-19,1979-01-26,0.02909827093983011,0.07556606640522383,1444
weekly,1979-01-26,1979-02-02,-0.09566330329232421,-0.07363510872197994,1461
weekly,1979-02-02,1979-02-09,0.0510453038635502,0.07261790938639957,1432
weekly,1979-02-09,1979-02-16,-0.04961757777486575,-0.012633036567947266,1427
weekly,1979-02-16,1979-02-23,-0.0831488056688056,-0.0418074409141927,1428
weekly,1979-02-23,1979-03-02,0.061602811625019765,0.10467300152359861,1423
weekly,1979-03-02,1979-03-09,-0.0008591864197470756,0.05648032304707162,1435
weekly,1979-03-09,1979-03-16,-0.1333420300692517,-0.08430812456761559,1451
weekly,1979-03-16,1979-03-23,-0.03262565769352711,0.005007223588641244,1406
weekly,1979-03-23,1979-03-30,-0.08457485353778145,-0.033653986164343994,1372
weekly,1979-03-30,1979-04-06,-0.04213435687216418,0.017668793124043194,1360
weekly,1979-04-06,1979-04-12,-0.06671548464629057,-0.04460071358274756,1369
weekly,1979-04-12,1979-04-20,-0.04865105251632641,0.010657261314234648,1394
weekly,1979-04-20,1979-04-27,-0.024032954267885636,0.007255616962523032,1453
weekly,1979-04-27,1979-05-04,-0.054384637308589036,-0.019172066773852494,1466
weekly,1979-05-04,1979-05-11,0.15161697882862432,0.19747439892773855,1457
weekly,1979-05-11,1979-05-18,0.038330830850030057,0.11965751737376379,1444
weekly,1979-05-18,1979-05-25,-0.0828075915599301,-0.03468013925233884,1442
weekly,1979-05-25,1979-06-01,-0.00986782398072714,0.01113497349520782,1442
weekly,1979-06-01,1979-06-08,0.0017176889331111187,0.09851563690594417,1436
weekly,1979-06-08,1979-06-15,0.020988121365498186,0.07950474125890634,1454
weekly,1979-06-15,1979-06-22,-0.09562567626859134,-0.035637566406806015,1442
weekly,1979-06-22,1979-06-29,0.034438858216701285,0.05365470755307846,1408
weekly,1979-06-29,1979-07-06,0.00922606483934306,0.08015976768536821,1399
weekly,1979-07-06,1979-07-13,-0.001613467899114007,0.04648202655954295,1392
weekly,1979-07-13,1979-07-20,-0.015536648821841754,0.03988428976002948,1392
weekly,1979-07-20,1979-07-27,-0.03351170025959814,0.012785625748966892,1357
weekly,1979-07-27,1979-08-03,-0.030159405175066847,0.008205918221919168,1401
weekly,1979-08-03,1979-08-10,0.008904890489591597,0.06260332467376514,1402
weekly,1979-08-10,1979-08-17,-0.014540569907283448,0.039594698736493183,1412
weekly,1979-08-17,1979-08-24,-0.045021708283513484,-0.013137853637821913,1454
weekly,1979-08-24,1979-08-31,-0.08263610925152864,-0.044821895237941056,1449
weekly,1979-08-31,1979-09-07,0.06872165503530057,0.09758615494269655,1445
weekly,1979-09-07,1979-09-14,-0.0238013574053056,0.02399819537004307,1443
weekly,1979-09-14,1979-09-21,0.1134135288414435,0.15796911382829903,1453
weekly,1979-09-21,1979-09-28,-0.02283793488886492,0.0015088959231162498,1450
weekly,1979-09-28,1979-10-05,-0.12136124204458842,-0.04471856958478224,1451
weekly,1979-10-05,1979-10-12,0.24599960713661123,0.28627764896074165,1467
weekly,1979-10-12,1979-10-19,0.08209944975267376,0.09188904126930521,1448
weekly,1979-10-19,1979-10-26,0.1262395714204618,0.21859829415057966,1436
weekly,1979-10-26,1979-11-02,-0.06839248232326013,-0.05299137180721006,1411
weekly,1979-11-02,1979-11-09,-0.02976597230333132,-0.0007786370176727323,1414
weekly,1979-11-09,1979-11-16,0.025537543191726852,0.09372610800451206,1349
weekly,1979-11-16,1979-11-23,-0.03291271439784758,0.01141546478191362,1348
weekly,1979-11-23,1979-11-30,-0.2031533553999342,-0.15798446002441954,1330
weekly,1979-11-30,1979-12-07,-0.07318507859737389,-0.02758842336250602,1367
weekly,1979-12-07,1979-12-14,-0.0375008271697111,0.012630101017593376,1426
weekly,1979-12-14,1979-12-21,-0.06922010519704751,-0.04100141974633764,1435
weekly,1979-12-21,1979-12-28,-0.13433671505976028,-0.06983203062204046,1436
weekly,1979-12-28,1980-01-04,-0.0656680128928179,-0.05469974529185108,1423
weekly,1980-01-04,1980-01-11,-0.09186621113481606,-0.05508709388944128,1418
weekly,1980-01-11,1980-01-18,-0.13481521049605694,-0.09485509463570133,1427
weekly,1980-01-18,1980-01-25,0.013733715894878002,0.03806611244348198,1424
weekly,1980-01-25,1980-02-01,0.03891273292989609,0.0759279519622821,1427
weekly,1980-02-01,1980-02-08,0.042281854793359344,0.047736708943921645,1420
weekly,1980-02-08,1980-02-15,0.029293229672119406,0.06583053305097045,1419
weekly,1980-02-15,1980-02-22,0.04602421949077596,0.04142172851218425,1420
weekly,1980-02-22,1980-02-29,-0.01253243901510421,0.0181675775066456,1420
weekly,1980-02-29,1980-03-07,0.1098825474950422,0.11387232893418182,1407
weekly,1980-03-07,1980-03-14,0.04476252203299201,0.07229439554544084,1410
weekly,1980-03-14,1980-03-21,0.12950693386708687,0.1394024320881537,1408
weekly,1980-03-21,1980-03-28,0.3388914050029487,0.3719370324266479,1384
weekly,1980-03-28,1980-04-03,-0.12113888265110132,-0.07900419820697431,1384
weekly,1980-04-03,1980-04-11,0.00804095321978689,0.033979359896145554,1375
weekly,1980-04-11,1980-04-18,-0.01879071091500871,-0.007137285393245702,1368
weekly,1980-04-18,1980-04-25,0.011691837997006141,0.052074483921341286,1350
weekly,1980-04-25,1980-05-02,-0.03177185110558071,-0.012684589105503035,1357
weekly,1980-05-02,1980-05-09,-0.1360430204092899,-0.09900151751257438,1365
weekly,1980-05-09,1980-05-16,0.007164975782399146,0.041804047144773024,1378
weekly,1980-05-16,1980-05-23,0.0685609601714009,0.11152563445614493,1383
weekly,1980-05-23,1980-05-30,0.07247072661246874,0.10397037575510246,1398
weekly,1980-05-30,1980-06-06,0.0756757555009774,0.11169494844134084,1400
weekly,1980-06-06,1980-06-13,0.09193570199508161,0.16269911471311563,1396
weekly,1980-06-13,1980-06-20,-0.06081041896002476,-0.040469915293977116,1390
weekly,1980-06-20,1980-06-27,0.008538552852705893,0.05147155785609371,1390
weekly,1980-06-27,1980-07-03,-0.05109137655876155,0.006108770959972354,1394
weekly,1980-07-03,1980-07-11,-0.11296426731785604,-0.07202645360262819,1398
weekly,1980-07-11,1980-07-18,-0.11862296457570023,-0.08309817419436427,1396
weekly,1980-07-18,1980-07-25,-0.08521613784196021,-0.059200403530979696,1420
weekly,1980-07-25,1980-08-01,-0.10117110126366265,-0.07476622989625752,1406
weekly,1980-08-01,1980-08-08,-0.0637229347596738,-0.022504258542008618,1415
weekly,1980-08-08,1980-08-15,-0.10080564667872861,-0.039695147487074756,1414
weekly,1980-08-15,1980-08-22,-0.08432258752365589,-0.02767349465090928,1412
weekly,1980-08-22,1980-08-29,-0.18205737650939913,-0.16408999280624678,1422
weekly,1980-08-29,1980-09-05,-0.052993355740400774,-0.017542859487183593,1414
weekly,1980-09-05,1980-09-12,-0.12411007401193093,-0.07339761747068255,1423
weekly,1980-09-12,1980-09-19,-0.009386622463080627,0.027636908399506128,1421
weekly,1980-09-19,1980-09-26,0.13840240550925223,0.15592789269478236,1423
weekly,1980-09-26,1980-10-03,0.047695807430537335,0.0726075033657515,1420
weekly,1980-10-03,1980-10-10,-0.07145845390322185,-0.03418832189733269,1414
weekly,1980-10-10,1980-10-17,-0.008427350355572231,0.025758639446474402,1419
weekly,1980-10-17,1980-10-24,-0.0924556269146163,-0.06319113113305187,1429
weekly,1980-10-24,1980-10-31,-0.0796991779660696,-0.04279173755520517,1420
weekly,1980-10-31,1980-11-07,0.06653262543867788,0.10666636835408035,1410
weekly,1980-11-07,1980-11-14,0.1445837026972022,0.1743680362165513,1413
